id,neighbourhood,street,zipcode,smart_location,is_location_exact,property_type,room_type,accommodates,bedrooms,beds,Q1 2019 AVG,Q2 2019 AVG,Q3 2019 AVG,Q4 2019 AVG,Q1 2020 AVG,Q2 2020 AVG,Q3 2020 AVG
27105451,Docklands,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,2,1,1,85.00,85.00,85.00,85.00,85.00,85.00,85.00
27106492,Ballybough,Drumcondra; County Dublin; Ireland,D03 HX85,Drumcondra; Ireland,f,House,Private room,2,1,1,80.00,80.00,80.00,80.00,80.00,80.00,76.00
27107011,Rialto,Rialto; County Dublin; Ireland,D08 P90P,Rialto; Ireland,t,Townhouse,Private room,3,1,2,36.66,0.00,0.00,0.00,0.00,0.00,0.00
27110638,Finglas,Finglas East; County Dublin; Ireland,D11 KX38,Finglas East; Ireland,t,House,Shared room,1,1,1,23.33,30.00,30.00,30.00,30.00,30.00,30.00
27122846,Ballymun,Dublin; County Dublin; Ireland,D11,Dublin; Ireland,f,Townhouse,Private room,1,1,1,18.00,18.00,18.00,18.00,18.00,18.00,24.00
27123432,North City Central/O'Connell Street,Dublin 1; County Dublin; Ireland,,Dublin 1; Ireland,f,Apartment,Entire home/apt,2,1,1,85.00,85.00,85.00,85.00,85.00,85.00,88.33
27123796,Castleknock,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,House,Private room,2,1,1,46.33,39.00,39.00,40.00,40.00,40.00,41.33
27126077,,Dalkey; County Dublin; Ireland,,Dalkey; Ireland,t,House,Entire home/apt,8,4,4,150.00,150.00,50.00,0.00,0.00,0.00,0.00
27129801,Blackrock,Blackrock; County Dublin; Ireland,D04 E9K8,Blackrock; Ireland,f,Apartment,Shared room,1,1,1,20.00,13.33,14.66,22.00,0.00,0.00,0.00
27132687,Rathfarnham,Rathfarnham; County Dublin; Ireland,D14 CK09,Rathfarnham; Ireland,t,House,Private room,2,1,1,150.00,150.00,150.00,150.00,150.00,150.00,64.66
27132724,Old City,IE; Ireland,,IE; Ireland,t,Apartment,Private room,2,1,1,53.33,0.00,0.00,0.00,0.00,0.00,0.00
27133417,Phibsborough,Dublin 1; County Dublin; Ireland,D01 W8C1,Dublin 1; Ireland,t,Apartment,Shared room,4,1,4,35.00,35.00,23.33,0.00,0.00,0.00,0.00
27135294,Drumcondra,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,House,Private room,2,1,1,90.00,90.00,90.00,90.00,90.00,90.00,90.00
27136235,Drumcondra,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,House,Private room,2,1,1,56.66,0.00,0.00,0.00,0.00,0.00,0.00
27151334,Smithfield,Dublin; County Dublin; Ireland,D07 A034,Dublin; Ireland,t,Apartment,Private room,2,1,1,85.00,85.00,85.00,85.00,0.00,0.00,0.00
27151845,North Strand,North Strand; County Dublin; Ireland,D03 V9P8,North Strand; Ireland,t,House,Entire home/apt,6,2,3,200.00,200.00,200.00,200.00,200.00,200.00,200.00
27153064,Clondalkin,Clondalkin; County Dublin; Ireland,Dublin 22,Clondalkin; Ireland,f,House,Private room,2,1,1,55.00,55.00,55.00,36.66,0.00,0.00,0.00
27156072,Docklands,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,2,1,1,170.00,170.00,170.00,170.00,170.00,170.00,108.00
27158233,Ranelagh and Rathmines,Rathmines; County Dublin; Ireland,D06 WN30,Rathmines; Ireland,f,Apartment,Entire home/apt,4,0,2,92.00,61.33,30.66,0.00,0.00,0.00,0.00
27160796,Bonnybrook/Darndale,Belmayne; County Dublin; Ireland,D13 V8E8,Belmayne; Ireland,t,Condominium,Private room,2,1,1,55.00,55.00,55.00,55.00,55.00,55.00,55.00
27162955,Kilmainham,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,2,2,100.00,100.00,100.00,100.00,100.00,100.00,100.00
27165074,The Liberties,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Condominium,Private room,2,1,1,30.00,30.00,30.00,30.00,30.00,30.00,33.33
27166055,,Portmarnock; County Dublin; Ireland,,Portmarnock; Ireland,t,Bungalow,Private room,2,1,1,70.00,70.00,70.00,70.00,70.00,70.00,70.00
27166505,Temple Bar,Temple Bar; Dublin; Ireland,2.00,Temple Bar; Ireland,t,Apartment,Entire home/apt,4,2,3,200.00,200.00,200.00,66.66,0.00,0.00,0.00
27167045,Docklands,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,1,1,1,72.00,72.00,72.00,72.00,72.00,72.00,72.00
27168505,Docklands,Dublin 4; County Dublin; Ireland,D04 K576,Dublin 4; Ireland,t,House,Private room,2,1,2,50.00,50.00,50.00,50.00,50.00,16.66,0.00
27169329,Clondalkin,Dublin 22; County Dublin; Ireland,D22 ND82,Dublin 22; Ireland,t,Townhouse,Private room,2,1,1,55.00,55.00,55.00,36.66,0.00,0.00,0.00
27171510,Crumlin,Drimnagh; County Dublin; Ireland,D12 RV08,Drimnagh; Ireland,t,House,Entire home/apt,4,2,2,120.00,120.00,120.00,120.00,120.00,120.00,124.00
27180433,Kilmainham,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,2,2,105.00,105.00,105.00,105.00,105.00,105.00,105.00
27186905,,Dublin; County Dublin; Ireland,A96 YW98,Dublin; Ireland,t,House,Entire home/apt,2,1,1,80.00,80.00,80.00,80.00,80.00,80.00,80.00
27188093,Santry,Santry; County Dublin; Ireland,,Santry; Ireland,f,Apartment,Private room,2,1,1,55.00,18.33,0.00,0.00,0.00,0.00,0.00
27192227,Phibsborough,Phibsborough; County Dublin; Ireland,D07 YK66,Phibsborough; Ireland,t,Apartment,Private room,2,1,1,45.00,45.00,45.00,45.00,45.00,45.00,51.66
27192268,Donnybrook,Ranelagh Dublin 6; County Dublin; Ireland,D06 T9X5,Ranelagh Dublin 6; Ireland,t,House,Private room,2,1,1,70.00,80.00,80.00,80.00,80.00,80.00,78.33
27193074,Rathfarnham,Rathfarnham; County Dublin; Ireland,D14 A4X8,Rathfarnham; Ireland,t,House,Private room,1,1,1,24.00,24.00,24.00,24.00,24.00,24.00,24.00
27196935,Kilmainham,Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,2,2,99.00,99.00,99.00,99.00,99.00,99.00,0.00
27197185,Docklands,Dublin 4; County Dublin; Ireland,D04 P589,Dublin 4; Ireland,t,House,Entire home/apt,4,2,2,140.00,140.00,140.00,140.00,140.00,140.00,126.66
27197901,East Wall,East Wall; County Dublin; Ireland,,East Wall; Ireland,t,House,Private room,2,1,1,53.33,0.00,0.00,0.00,0.00,0.00,0.00
27198879,Ballsbridge,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,1,1,1,50.00,50.00,50.00,50.00,50.00,16.66,0.00
27199352,Knocklyon,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,House,Private room,2,1,1,100.00,100.00,100.00,100.00,100.00,100.00,86.66
27199694,,Skerries; County Dublin; Ireland,K34 AW86,Skerries; Ireland,t,Townhouse,Entire home/apt,4,2,2,29.00,0.00,0.00,0.00,0.00,0.00,0.00
27201077,Terenure,Terenure; County Dublin; Ireland,D6W XP08,Terenure; Ireland,t,House,Entire home/apt,4,0,3,150.00,150.00,150.00,150.00,150.00,150.00,116.66
27212941,Addison Park,Dublin 9; County Dublin; Ireland,D09 Y1Y9,Dublin 9; Ireland,t,Cottage,Entire home/apt,5,3,4,300.00,300.00,300.00,300.00,300.00,300.00,157.00
27213331,Phibsborough,Dublin 1; County Dublin; Ireland,D01 H522,Dublin 1; Ireland,t,House,Entire home/apt,5,2,3,166.66,100.00,100.00,0.00,0.00,0.00,0.00
27213510,Rialto,Dublin 8; County Dublin; Ireland,D08 H9P6,Dublin 8; Ireland,t,Townhouse,Entire home/apt,5,3,3,150.00,150.00,150.00,150.00,150.00,150.00,150.00
27214717,Blackrock,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,100.00,100.00,100.00,100.00,100.00,100.00,63.33
27215376,Ranelagh and Rathmines,Dublin 6; County Dublin; Ireland,D06 VX21,Dublin 6; Ireland,t,Serviced apartment,Entire home/apt,2,1,1,100.00,100.00,100.00,90.66,72.00,72.00,85.33
27216209,Ranelagh and Rathmines,Dublin 6; County Dublin; Ireland,D06 VX21,Dublin 6; Ireland,t,Serviced apartment,Entire home/apt,2,1,1,100.00,100.00,100.00,86.00,58.00,58.00,87.66
27216379,Ranelagh and Rathmines,Dublin 6; County Dublin; Ireland,D06 VX21,Dublin 6; Ireland,t,Serviced apartment,Entire home/apt,2,1,1,100.00,100.00,100.00,89.00,67.00,67.00,85.66
27216719,Ranelagh and Rathmines,Dublin 6; County Dublin; Ireland,D06 VX21,Dublin 6; Ireland,t,Serviced apartment,Entire home/apt,2,1,1,100.00,100.00,100.00,90.00,70.00,70.00,62.00
27217054,Ranelagh and Rathmines,Dublin 6; County Dublin; Ireland,D06 VX21,Dublin 6; Ireland,t,Serviced apartment,Entire home/apt,2,1,1,100.00,100.00,100.00,87.66,63.00,63.00,85.33
27217221,,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,4,1,1,22.33,0.00,0.00,0.00,0.00,0.00,0.00
27218125,Ranelagh and Rathmines,Dublin 6; County Dublin; Ireland,D06 VX21,Dublin 6; Ireland,t,Serviced apartment,Entire home/apt,2,1,1,100.00,100.00,100.00,89.33,68.00,68.00,64.00
27221291,Temple Bar,Dublin 8; County Dublin; Ireland,,Dublin 8; Ireland,t,Apartment,Entire home/apt,4,2,2,114.00,114.00,114.00,38.00,0.00,0.00,0.00
27221445,Smithfield,Dublin; County Dublin; Ireland,D7,Dublin; Ireland,f,Serviced apartment,Private room,2,1,1,38.66,0.00,0.00,0.00,0.00,0.00,0.00
27224720,Phibsborough,Dublin 1; County Dublin; Ireland,,Dublin 1; Ireland,t,Apartment,Entire home/apt,2,1,1,100.00,100.00,100.00,89.00,67.00,67.00,71.66
27226017,,Bray; County Dublin; Ireland,A98wx87,Bray; Ireland,f,Tiny house,Entire home/apt,2,1,1,95.00,95.00,95.00,95.00,95.00,95.00,91.66
27243627,Santry,Northwood; Santry; Ireland,Dublin 9,Northwood; Ireland,t,Apartment,Entire home/apt,2,1,1,60.00,60.00,60.00,0.00,0.00,0.00,0.00
27246561,Donnybrook,Dublin 4; County Dublin; Ireland,D04 W7E5,Dublin 4; Ireland,t,Apartment,Entire home/apt,4,2,2,80.00,0.00,0.00,0.00,0.00,0.00,0.00
27248295,Bonnybrook/Darndale,Beaumont Woods; County Dublin; Ireland,D09 VW57,Beaumont Woods; Ireland,t,Apartment,Private room,2,1,1,55.00,55.00,55.00,55.00,55.00,55.00,51.66
27250770,Kilmainham,Dublin; Dublin; Ireland,D8,Dublin; Ireland,f,House,Entire home/apt,2,1,1,200.00,200.00,200.00,200.00,200.00,200.00,113.33
27253433,North City Central/O'Connell Street,Dublin 1; Dublin; Ireland,D1,Dublin 1; Ireland,f,Apartment,Entire home/apt,5,2,2,180.00,86.66,100.00,90.00,85.00,85.00,0.00
27254499,Phibsborough,IE; Ireland,D01 R761,IE; Ireland,f,Other,Entire home/apt,4,1,3,70.00,70.00,46.66,46.66,0.00,0.00,0.00
27256308,Artane,Dublin 5; County Dublin; Ireland,D05 HF24,Dublin 5; Ireland,t,Apartment,Entire home/apt,2,0,1,70.00,70.00,70.00,70.00,70.00,70.00,70.00
29092732,Rathgar,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,House,Private room,2,1,1,65.00,43.33,0.00,0.00,0.00,0.00,0.00
27256934,Ballsbridge,Dublin 4; County Dublin; Ireland,D04 X065,Dublin 4; Ireland,t,Apartment,Entire home/apt,3,1,1,130.00,130.00,130.00,0.00,0.00,0.00,0.00
27257801,Ballsbridge,Dublin 4; County Dublin; Ireland,D04 X065,Dublin 4; Ireland,t,Loft,Entire home/apt,2,1,1,129.00,129.00,129.00,0.00,0.00,0.00,0.00
27258983,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,1,65.00,65.00,65.00,65.00,65.00,65.00,68.33
27262033,Kilmainham,Dublin; County Dublin; Ireland,8.00,Dublin; Ireland,f,Townhouse,Private room,1,1,1,29.00,29.00,29.00,29.00,29.00,29.00,29.00
27273680,Monkstown,Blackrock; County Dublin; Ireland,A94 H7V0,Blackrock; Ireland,t,Cabin,Private room,2,2,2,25.00,25.00,25.00,25.00,25.00,25.00,35.00
27273844,Courtlands,Whitehall; County Dublin; Ireland,,Whitehall; Ireland,f,House,Private room,2,1,1,47.00,48.00,51.66,55.00,18.33,0.00,0.00
27275530,Smithfield,Dublin 7; County Dublin; Ireland,,Dublin 7; Ireland,t,Condominium,Private room,2,1,1,63.33,65.00,60.00,60.00,60.00,60.00,66.00
27278313,,Swords; County Dublin; Ireland,K67 X5X7,Swords; Ireland,t,House,Private room,1,1,1,26.00,0.00,0.00,0.00,13.00,0.00,0.00
27281604,Ballsbridge,Dublin 4; County Dublin; Ireland,,Dublin 4; Ireland,f,House,Entire home/apt,4,2,2,46.66,0.00,140.00,140.00,140.00,140.00,140.00
27282088,Smithfield,Dublin 7; County Dublin; Ireland,,Dublin 7; Ireland,t,Apartment,Entire home/apt,2,1,1,129.00,129.00,129.00,129.00,129.00,129.00,0.00
27282182,Temple Bar,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,2,2,159.00,159.00,159.00,159.00,159.00,159.00,148.33
27284472,,Skerries; County Dublin; Ireland,K34 W525,Skerries; Ireland,t,House,Entire home/apt,6,4,6,150.00,150.00,150.00,150.00,50.00,0.00,0.00
27285830,Castleknock,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,5,2,3,50.00,0.00,0.00,0.00,0.00,0.00,0.00
27286001,Glasnevin,Dublin 11; County Dublin; Ireland,D11 CD57,Dublin 11; Ireland,t,Apartment,Private room,1,1,2,26.00,26.00,26.00,26.00,26.00,26.00,26.00
27288112,Portobello,Dublin; County Dublin; Ireland,Dublin 8,Dublin; Ireland,f,House,Private room,2,1,1,250.00,250.00,166.66,0.00,0.00,0.00,0.00
27289152,Ballsbridge,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,1,1,1,49.00,49.00,32.66,0.00,0.00,0.00,0.00
27301936,Portobello,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,House,Private room,1,1,1,45.00,50.00,60.00,60.00,60.00,60.00,60.00
27304177,,Malahide; Dublin; Ireland,K36XR77,Malahide; Ireland,t,Guesthouse,Entire home/apt,3,1,1,115.00,115.00,115.00,115.00,115.00,115.00,115.00
27307505,,The Gallops; County Dublin; Ireland,,The Gallops; Ireland,t,Apartment,Entire home/apt,3,1,1,57.00,57.00,57.00,57.00,57.00,57.00,57.00
27308148,Dundrum,Dublin 14; County Dublin; Ireland,D14 F9V2,Dublin 14; Ireland,t,House,Private room,1,1,1,60.00,61.66,60.00,58.33,55.00,55.00,63.00
27323039,Docklands,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,1,80.00,80.00,80.00,0.00,0.00,0.00,0.00
27326400,Grafton Street/St. Stephens Green,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,85.00,28.33,0.00,0.00,0.00,0.00,0.00
27333430,Clondalkin,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,0,1,50.00,16.66,0.00,0.00,0.00,0.00,0.00
27342777,,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,1,15.33,0.00,0.00,0.00,0.00,0.00,0.00
27347596,Phibsborough,Phibsborough; County Dublin; Ireland,D07 YK66,Phibsborough; Ireland,t,Apartment,Private room,2,1,1,70.00,70.00,70.00,70.00,70.00,70.00,57.00
27351547,,Rush; County Dublin; Ireland,,Rush; Ireland,f,House,Private room,2,1,1,40.00,0.00,20.00,0.00,0.00,0.00,0.00
27352639,Booterstown,Dublin; County Dublin; Ireland,D04 Y8V0,Dublin; Ireland,f,Apartment,Entire home/apt,5,2,3,158.00,158.00,158.00,158.00,158.00,158.00,168.66
27354320,Phibsborough,Dublin 1; County Dublin; Ireland,D01 HF72,Dublin 1; Ireland,t,Apartment,Entire home/apt,2,0,1,70.00,23.33,105.33,85.00,100.66,550.00,311.66
27356029,Cabra,Dublin 7; County Dublin; Ireland,D07 K0N1,Dublin 7; Ireland,t,Apartment,Entire home/apt,4,2,3,160.00,160.00,160.00,0.00,0.00,0.00,0.00
27357094,North City Central/O'Connell Street,Dublin 1; County Dublin; Ireland,,Dublin 1; Ireland,t,Apartment,Shared room,1,1,1,35.00,35.00,35.00,32.00,26.00,26.00,26.00
27357501,,Swords; County Dublin; Ireland,K67 D4E0,Swords; Ireland,t,Bed and breakfast,Private room,6,3,3,40.00,40.00,45.00,45.00,45.00,45.00,45.00
27357607,Rialto,Rialto; County Dublin; Ireland,D08 F2X4,Rialto; Ireland,t,House,Private room,2,1,1,42.00,42.00,42.00,42.00,42.00,42.00,36.66
27358805,Georgian Quarter,Dublin 2; County Dublin; Ireland,D02 A394,Dublin 2; Ireland,t,Apartment,Entire home/apt,4,2,2,220.00,146.66,0.00,0.00,0.00,0.00,0.00
27358886,Sandymount,Dublin 4; County Dublin; Ireland,D04 HF70,Dublin 4; Ireland,t,House,Entire home/apt,7,4,4,1450.00,1450.00,483.33,0.00,0.00,0.00,0.00
27361211,Ballymun,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Condominium,Entire home/apt,4,1,2,78.00,78.00,78.00,0.00,0.00,0.00,0.00
27363658,,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Chalet,Private room,2,1,1,66.66,60.00,20.00,60.00,0.00,0.00,0.00
27364312,East Wall,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Cottage,Entire home/apt,4,2,2,250.00,250.00,250.00,250.00,250.00,83.33,150.00
27365420,Georgian Quarter,Dublin 2; County Dublin; Ireland,D02 VK49,Dublin 2; Ireland,t,Townhouse,Private room,2,1,1,80.00,80.00,80.00,80.00,80.00,80.00,59.33
27365490,Docklands,Dublin 4; County Dublin; Ireland,,Dublin 4; Ireland,f,Townhouse,Private room,1,1,1,95.66,147.00,147.00,147.00,147.00,147.00,147.00
27367058,Phibsborough,Dublin 1; County Dublin; Ireland,D01 W8C1,Dublin 1; Ireland,t,Apartment,Shared room,2,1,2,35.00,35.00,23.33,0.00,0.00,0.00,0.00
27367396,Phibsborough,Dublin 1; County Dublin; Ireland,D01 W8C1,Dublin 1; Ireland,t,Apartment,Shared room,1,1,1,35.00,35.00,23.33,0.00,0.00,0.00,0.00
27367494,Phibsborough,Dublin 1; County Dublin; Ireland,D01 W8C1,Dublin 1; Ireland,t,Apartment,Shared room,3,1,3,35.00,35.00,23.33,0.00,0.00,0.00,0.00
27367952,Phibsborough,Dublin 1; County Dublin; Ireland,D01 W8C1,Dublin 1; Ireland,t,Apartment,Shared room,4,1,4,35.00,35.00,23.33,0.00,0.00,0.00,0.00
27368108,Phibsborough,Dublin 1; County Dublin; Ireland,D01 W8C1,Dublin 1; Ireland,t,Apartment,Shared room,3,1,3,35.00,35.00,23.33,0.00,0.00,0.00,0.00
27368247,Phibsborough,Dublin 1; County Dublin; Ireland,D01 W8C1,Dublin 1; Ireland,t,Apartment,Shared room,1,1,1,35.00,35.00,23.33,0.00,0.00,0.00,0.00
27368397,Phibsborough,Dublin 1; County Dublin; Ireland,D01 W8C1,Dublin 1; Ireland,t,Apartment,Shared room,2,1,2,35.00,35.00,23.33,0.00,0.00,0.00,0.00
27369723,Fairview,Dublin; County Dublin; Ireland,D03 Y512,Dublin; Ireland,f,Loft,Private room,2,1,1,85.00,85.00,85.00,85.00,85.00,0.00,0.00
27383413,Docklands,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,1,77.00,77.00,77.00,77.00,77.00,77.00,65.00
27384492,Santry,Whitehall; County Dublin; Ireland,D09 PV38,Whitehall; Ireland,t,Bed and breakfast,Private room,2,1,1,55.00,0.00,0.00,0.00,0.00,0.00,21.66
27385738,Kilmainham,Dublin; Co. Dublin; Ireland,Dublin 8,Dublin; Ireland,f,Apartment,Private room,2,1,1,50.00,55.00,43.33,0.00,0.00,0.00,0.00
27392555,,Swords; County Dublin; Ireland,,Swords; Ireland,t,Apartment,Private room,2,1,1,30.00,30.00,30.00,30.00,30.00,30.00,30.00
27396263,,Dalkey; County Dublin; Ireland,,Dalkey; Ireland,t,House,Private room,2,1,1,100.00,100.00,33.33,0.00,0.00,0.00,0.00
27396508,Ranelagh and Rathmines,Dublin 6; County Dublin; Ireland,D06 TC66,Dublin 6; Ireland,t,Apartment,Private room,2,1,1,55.00,55.00,44.00,150.00,150.00,150.00,110.00
27396689,North City Central/O'Connell Street,Dublin 1; County Dublin; Ireland,D01 HD00,Dublin 1; Ireland,t,Apartment,Entire home/apt,2,1,1,89.00,89.00,0.00,0.00,0.00,0.00,0.00
27397489,Ringsend/Irishtown,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,1,23.00,0.00,0.00,0.00,0.00,0.00,0.00
27398026,Drumcondra,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Bed and breakfast,Private room,1,1,1,100.00,100.00,100.00,100.00,66.66,0.00,0.00
27398120,,Dalkey; County Dublin; Ireland,,Dalkey; Ireland,t,House,Private room,2,1,1,110.00,110.00,36.66,0.00,0.00,0.00,0.00
27398257,,Dalkey; County Dublin; Ireland,,Dalkey; Ireland,f,Guest suite,Private room,2,1,2,100.00,100.00,33.33,0.00,0.00,0.00,0.00
27398723,Ranelagh and Rathmines,Harold's Cross; County Dublin; Ireland,D06 KH72,Harold's Cross; Ireland,t,House,Private room,2,1,1,55.00,55.00,55.00,55.00,55.00,55.00,88.33
27398725,Trinity College,Dublin 2; County Dublin; Ireland,D02 WY42,Dublin 2; Ireland,t,Townhouse,Private room,1,1,1,35.00,0.00,0.00,0.00,0.00,0.00,0.00
27400710,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Shared room,1,1,1,16.66,25.00,8.33,0.00,0.00,0.00,0.00
27403538,Grafton Street/St. Stephens Green,Dublin 2; County Dublin; Ireland,D02 A368,Dublin 2; Ireland,f,House,Entire home/apt,4,2,2,166.00,0.00,0.00,0.00,0.00,0.00,0.00
27410980,Dundrum,Dublin 14; County Dublin; Ireland,,Dublin 14; Ireland,t,Apartment,Private room,2,1,1,65.00,65.00,65.00,65.00,65.00,65.00,67.66
27412797,Monkstown,Dublin; County Dublin; Ireland,A94KN73,Dublin; Ireland,f,Guest suite,Private room,2,1,2,65.00,65.00,65.00,65.00,65.00,65.00,74.66
27415793,Donnybrook,Ranelagh Dublin 6; County Dublin; Ireland,D06 T9X5,Ranelagh Dublin 6; Ireland,t,House,Private room,2,1,1,66.66,75.00,75.00,75.00,75.00,75.00,74.33
27417706,Docklands,Dublin 4; County Dublin; Ireland,D04 NH31,Dublin 4; Ireland,t,House,Entire home/apt,6,3,3,120.00,120.00,120.00,120.00,120.00,120.00,120.00
27417715,Monkstown,Dún Laoghaire; County Dublin; Ireland,Dublin,Dún Laoghaire; Ireland,f,Apartment,Private room,2,1,1,45.00,45.00,45.00,45.00,45.00,45.00,45.00
27419661,Phibsborough,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Condominium,Private room,2,1,1,50.00,50.00,76.66,90.00,90.00,90.00,90.00
27423074,Stoneybatter/Arbour Hill,Dublin 7; County Dublin; Ireland,D07 YD57,Dublin 7; Ireland,t,Townhouse,Entire home/apt,2,1,1,70.00,70.00,70.00,70.00,70.00,70.00,72.00
27426734,Ballsbridge,Dublin 4; County Dublin; Ireland,,Dublin 4; Ireland,t,Condominium,Entire home/apt,6,2,3,120.00,120.00,120.00,120.00,120.00,120.00,173.66
27428466,Clontarf,Dublin; County Dublin; Ireland,3.00,Dublin; Ireland,f,House,Entire home/apt,5,3,3,220.00,220.00,220.00,220.00,220.00,220.00,190.00
27445238,Ballsbridge,Dublin 4; County Dublin; Ireland,D04 R258,Dublin 4; Ireland,t,Townhouse,Entire home/apt,3,2,2,179.00,179.00,179.00,179.00,179.00,179.00,179.00
27447953,Phibsborough,Dublin 7; County Dublin; Ireland,D07 C1Y9,Dublin 7; Ireland,t,Apartment,Entire home/apt,4,2,2,200.00,200.00,165.00,98.66,92.66,0.00,0.00
27451993,Crumlin,Drimnagh; County Dublin; Ireland,D12 KF24,Drimnagh; Ireland,t,House,Entire home/apt,5,3,3,290.00,290.00,0.00,0.00,0.00,0.00,0.00
27454327,Temple Bar,Dublin 2; co. Dublin; Ireland,D02 NX25,Dublin 2; Ireland,f,Hotel,Private room,4,1,4,700.00,700.00,700.00,700.00,700.00,700.00,387.33
27455270,Smithfield,Dublin 7; County Dublin; Ireland,D07 PR62,Dublin 7; Ireland,t,Apartment,Private room,2,1,1,56.66,0.00,0.00,0.00,0.00,0.00,0.00
27455696,Smithfield,Dublin 7; County Dublin; Ireland,,Dublin 7; Ireland,t,Apartment,Entire home/apt,2,1,1,95.00,95.00,95.00,95.00,95.00,95.00,78.33
27457912,,Sandyford; County Dublin; Ireland,,Sandyford; Ireland,f,Serviced apartment,Entire home/apt,4,2,2,65.33,0.00,0.00,0.00,0.00,0.00,0.00
27464108,Stoneybatter/Arbour Hill,Arbour Hill; County Dublin; Ireland,D07 C9X8,Arbour Hill; Ireland,t,Townhouse,Entire home/apt,4,2,2,80.00,80.00,0.00,0.00,0.00,0.00,0.00
27466575,Phibsborough,Phibsborough; County Dublin; Ireland,D07 K2H4,Phibsborough; Ireland,t,Townhouse,Shared room,1,1,4,24.00,24.00,24.00,16.33,25.00,8.33,0.00
27473537,Rialto,Dublin 8; County Dublin; Ireland,D08 K0V9,Dublin 8; Ireland,t,Townhouse,Entire home/apt,4,2,4,120.00,120.00,120.00,120.00,120.00,120.00,132.66
27475897,Cabra,Dublin 7; County Dublin; Ireland,,Dublin 7; Ireland,t,Apartment,Entire home/apt,4,2,2,110.00,110.00,110.00,110.00,110.00,110.00,100.00
